Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-12-21,7557.16,7574.71,7537.81,7571.4,36202779
2023-12-22,7560.97,7589,7557.58,7568.82,31755708
2023-12-27,7580.97,7603.27,7560.54,7571.82,31599156
2023-12-28,7591.85,7593.96,7531.71,7535.16,31277354
2023-12-29,7547.53,7569.92,7530.93,7543.18,27796026
2024-01-02,7583.8,7610.1,7482.06,7530.86,43443077
2024-01-03,7522.81,7532.6,7380.06,7411.86,63685470
2024-01-04,7419.85,7455.37,7410.18,7450.63,51878007
2024-01-05,7398.4,7441.1,7350.3,7420.69,43819855
2024-01-08,7406.24,7451.17,7376.2,7450.24,37426459
2024-01-09,7457.26,7460.18,7400.62,7426.62,45159433
2024-01-10,7428.26,7454.32,7409.53,7426.08,43697043
2024-01-11,7466.11,7479.42,7382.88,7387.62,57820985
2024-01-12,7412.68,7478.66,7408.46,7465.14,50299135
2024-01-15,7470.95,7479.27,7401.07,7411.68,40568913
2024-01-16,7364.11,7399.29,7343.52,7398,49822758
2024-01-17,7313.26,7323.25,7281.1,7318.69,59431156
2024-01-18,7346.71,7409.64,7326.45,7401.35,51151124
2024-01-19,7446.82,7446.82,7350.68,7371.64,51572148
2024-01-22,7436.61,7453.21,7390.68,7413.25,47899998
2024-01-23,7449.38,7449.38,7373.22,7388.04,50061153
2024-01-24,7410.86,7466.92,7403.87,7455.64,58529262
2024-01-25,7448.05,7466.27,7410.89,7464.2,48432751
2024-01-26,7555.05,7645.74,7553.65,7634.14,67454413
2024-01-29,7643.04,7649.19,7620.53,7640.81,55590335
2024-01-30,7660.65,7686.03,7644.73,7677.47,49655301
2024-01-31,7691.66,7702.95,7653.45,7656.75,66991070
2024-02-01,7588.51,7620.93,7570.07,7588.75,73997350
2024-02-02,7626.77,7644.13,7588.5,7592.26,54022492
2024-02-05,7591.77,7606.12,7558.23,7589.96,51727231
2024-02-06,7634.19,7641.63,7592.09,7638.97,56890126
2024-02-07,7632.84,7652.85,7610.18,7611.26,62951052
2024-02-08,7628.6,7685.46,7607.46,7665.63,76648567
2024-02-09,7653.31,7668.19,7617.74,7647.52,65846185
2024-02-12,7647.52,7693.08,7663.38,7689.8,54098397
2024-02-13,7691.19,7691.19,7598.02,7625.31,61423426
2024-02-14,7616.62,7681.03,7610.06,7677.35,53510370
2024-02-15,7726.26,7752.35,7724.49,7743.42,70689395
2024-02-16,7774.39,7800.91,7756.58,7768.18,62291958
2024-02-19,7743.55,7769.13,7727.96,7768.55,40789594
2024-02-20,7764.5,7804.54,7757.49,7795.22,58213483
2024-02-21,7801.43,7821.93,7788.68,7812.09,56413932
2024-02-22,7875.88,7923.96,7855.01,7911.6,69989530
2024-02-23,7921.42,7976.4,7907.84,7966.68,56243574
2024-02-26,7950.15,7953.15,7922.89,7929.82,50915563
2024-02-27,7926.15,7955.48,7917.08,7948.4,50397279
2024-02-28,7947.23,7956.73,7931.67,7954.39,52757451
2024-02-29,7972.86,7977.68,7927.43,7927.43,108526869
2024-03-01,7950.66,7964.78,7900.48,7934.17,51109129
2024-03-04,7934.35,7956.41,7916.71,7956.41,44552110
2024-03-05,7946.89,7963.96,7923.71,7932.82,49946999
2024-03-06,7925.79,7969.45,7919.37,7954.74,53369049
2024-03-07,7925.41,8029.37,7905.41,8016.22,63194320
2024-03-08,8018.1,8048.09,8008.04,8028.01,50762739
2024-03-11,7985.37,8025.41,7984.06,8019.73,50594218
2024-03-12,8052.16,8094.07,8000.23,8087.48,68922634
2024-03-13,8104.34,8156.64,8090.31,8137.58,63153188
2024-03-14,8158.27,8218.07,8153.69,8161.42,62287084
2024-03-15,8163.19,8212.69,8155.69,8164.35,151117185
2024-03-18,8175.98,8184.34,8134.14,8148.14,44608455
2024-03-19,8145.5,8202.36,8140.6,8201.05,51448674
2024-03-20,8149.71,8168.23,8125.65,8161.41,44956062
2024-03-21,8229.25,8229.25,8139.52,8179.72,60104592
2024-03-22,8149.23,8179.32,8129.17,8151.92,50219309
2024-03-25,8150.62,8165.95,8101.83,8151.6,45329275
2024-03-26,8160.64,8188.53,8136.64,8184.75,54983787
2024-03-27,8186.07,8230.38,8174.26,8204.81,49550682
2024-03-28,8216.77,8253.59,8205.81,8205.81,63579553
2024-04-02,8195.65,8253.05,8121.39,8130.05,71702815
2024-04-03,8130.05,8160.04,8120.95,8153.23,63544650
2024-04-04,8153.23,8189.66,8137.98,8151.55,49450707
2024-04-05,8050.25,8062.01,8019.29,8061.31,65166383
2024-04-08,8050.02,8145.22,8049.51,8119.3,49226909
2024-04-09,8092.14,8103.2,8032.27,8049.17,52222217
2024-04-10,8101.04,8101.47,7976.01,8045.38,56907098
2024-04-11,8048.16,8092.82,7974.06,8023.74,62259377
2024-04-12,8092.45,8118.02,7980.39,8010.83,59193007
2024-04-15,8051.26,8126.38,8028.84,8045.11,53987161
2024-04-16,7910.9,7975.96,7899.36,7932.61,73138722
2024-04-17,7958.52,8060.99,7958,7981.51,59951887
2024-04-18,8013.91,8039.19,7976.4,8023.26,57582954
2024-04-19,7975.67,8039.48,7946.84,8022.41,65691971
2024-04-22,8068.14,8071.81,8007.45,8040.36,56900500
2024-04-23,8065.95,8111.17,8052.57,8105.78,64048293
2024-04-24,8105.22,8146.96,8078.77,8091.86,69590918
2024-04-25,8094.55,8095.43,7955.51,8016.65,70130422
2024-04-26,8072.23,8114.63,8024.62,8088.24,65898326
2024-04-29,8116.43,8128,8065.15,8065.15,55171420
2024-04-30,8077.47,8081.71,7971.8,7984.93,76882608
2024-05-02,7953.95,7956.52,7908.63,7914.65,75730086
2024-05-03,7943.87,8003.95,7921.21,7957.57,69643747
2024-05-06,7975.86,8033.23,7961.45,7996.64,43781124
2024-05-07,8036.75,8077.64,8006.31,8075.68,58688256
2024-05-08,8093.62,8157.48,8089.28,8131.41,53988425
2024-05-09,8126.56,8191.92,8114.88,8187.65,39103870
2024-05-10,8232.65,8259.19,8211.2,8219.14,57090955
2024-05-13,8211.07,8223.81,8186.77,8209.28,48113139
2024-05-14,8213.81,8233.18,8187.69,8225.8,51519896
2024-05-15,8241.68,8253.1,8203.4,8239.99,54875336
2024-05-16,8239.04,8239.77,8183.19,8188.49,50655323
2024-05-17,8177.55,8192.92,8135.8,8167.5,63196611
2024-05-20,8178.63,8221.3,8175.46,8195.97,34697045
2024-05-21,8163.17,8167.5,8097.98,8141.46,51367672
2024-05-22,8128.58,8128.58,8078.5,8092.11,51869528
2024-05-23,8104.31,8135.81,8082.48,8102.33,45129986
2024-05-24,8053.79,8104.07,8042.3,8094.97,39404699
2024-05-27,8088.34,8132.49,8086.76,8132.49,31032934
2024-05-28,8134.72,8148.76,8041.02,8057.8,45666736
2024-05-29,8033.56,8040.03,7926.42,7935.03,62601287
2024-05-30,7914.17,7981.08,7914.17,7978.51,49494417
2024-05-31,7972.55,7996.89,7960.17,7992.87,150576328
2024-06-03,8065.32,8072.31,7995.08,7998.02,51288393
2024-06-04,7971.54,7984.25,7914.27,7937.9,60129215
2024-06-05,7981.39,8036.4,7957.92,8006.57,53117081
2024-06-06,8044.2,8055.52,8015.69,8040.12,51759098
2024-06-07,8046.92,8048.59,7943.29,8001.8,67501456
2024-06-10,7812.52,7893.98,7812.52,7893.98,105503075
2024-06-11,7921.09,7931.72,7759.84,7789.21,95660702
2024-06-12,7813.77,7875.18,7802.01,7864.7,81844216
2024-06-13,7855.37,7858.32,7692.72,7708.02,96876015
2024-06-14,7685.5,7686.89,7464.84,7503.27,158952737
2024-06-17,7539.95,7580.94,7482.38,7571.57,78514609
2024-06-18,7636.69,7641.12,7564.02,7628.8,74421346
2024-06-19,7616.97,7626.13,7566.09,7570.2,59199048
2024-06-20,7578.76,7682.64,7577.92,7671.34,67208743
2024-06-21,7649.85,7673.73,7601.82,7628.57,147594852
2024-06-24,7633.99,7725.28,7629.27,7706.89,60676852
2024-06-25,7646.32,7671.06,7617.16,7662.3,66819107
2024-06-26,7703.8,7707.15,7559.63,7609.15,66431384
2024-06-27,7619.1,7626.38,7522.16,7530.72,63132182
2024-06-28,7544.4,7544.4,7456.47,7479.4,82277430
2024-07-01,7675.22,7688.2,7561.13,7561.13,86508202
2024-07-02,7517.56,7543.15,7477.27,7538.29,65355699
2024-07-03,7585.78,7662.06,7566.41,7632.08,68453737
2024-07-04,7675.62,7701.35,7667.05,7695.78,50797612
2024-07-05,7720.54,7738.19,7643.69,7675.62,52526064
2024-07-08,7637.89,7746.06,7627.45,7627.45,59228644
2024-07-09,7595.97,7601.85,7484.62,7508.66,70427402
2024-07-10,7525.18,7580.12,7487.39,7573.55,54983135
2024-07-11,7613.09,7645.98,7577,7627.13,56787281
2024-07-12,7664.94,7737.16,7659.09,7724.32,51465889
2024-07-15,7682.34,7712.85,7618.73,7632.71,50572230
2024-07-16,7581.11,7603.42,7556.55,7580.03,41896522
2024-07-17,7556.13,7603.46,7524.88,7570.81,47867563
2024-07-18,7606.24,7653.22,7559.1,7586.55,54718614
2024-07-19,7565.88,7570.33,7513.66,7534.52,62735475
2024-07-22,7573.41,7650.93,7566.54,7622.02,50270157
2024-07-23,7628.8,7661.77,7572.98,7598.63,51052615
2024-07-24,7500.67,7539.95,7464.1,7513.73,54742065
2024-07-25,7409.77,7430.94,7341.25,7427.02,86626358
2024-07-26,7444.41,7526.27,7427.47,7517.68,61161078
2024-07-29,7547.45,7547.64,7429.43,7443.84,47280052
2024-07-30,7461.61,7501.56,7450.93,7474.94,44704311
2024-07-31,7565.1,7584.49,7518.47,7531.49,69658660
2024-08-01,7478.14,7487.12,7358.09,7370.45,80102974
2024-08-02,7330.6,7350.29,7227.79,7251.8,104422794
2024-08-05,7109.93,7158.6,7029.91,7148.99,102112916
2024-08-06,7160.07,7184.29,7070.02,7130.04,69660289
2024-08-07,7156.25,7287.85,7145.88,7266.01,77887468
2024-08-08,7223.01,7262.08,7168.99,7247.45,48242550
2024-08-09,7254.78,7319.51,7233.69,7269.71,43632232
2024-08-12,7294.73,7307.45,7234.2,7250.67,38393383
2024-08-13,7277.7,7282.85,7222.08,7275.87,40391233
2024-08-14,7330.16,7333.36,7295.89,7333.36,41049123
2024-08-15,7356.07,7437.34,7318.14,7423.37,48261490
2024-08-16,7442.3,7460.33,7421.48,7449.7,49398016
2024-08-19,7445.31,7519.86,7444.72,7502.01,42305818
2024-08-20,7520.47,7531.7,7481.67,7485.73,38041406
2024-08-21,7486.91,7530.48,7486.91,7524.72,36452166
2024-08-22,7528.98,7568.63,7523.53,7524.11,31263123
2024-08-23,7542.42,7583.5,7534.3,7577.04,38259370
2024-08-26,7591.57,7608.32,7577.63,7590.37,28200342
2024-08-27,7601.27,7625.08,7565.78,7565.78,35794205
2024-08-28,7587.47,7611.92,7577.67,7577.67,37592987
2024-08-29,7576.36,7644.68,7576.36,7640.95,39821559
2024-08-30,7645.53,7693.82,7630.95,7630.95,78196827
2024-09-02,7628.86,7649.1,7572.77,7646.42,32455144
2024-09-03,7663.4,7671.53,7564.99,7575.1,51981964
2024-09-04,7488.84,7530.83,7482.4,7500.97,54004554
2024-09-05,7464.28,7498.08,7431.96,7431.96,63444809
2024-09-06,7423.07,7466.14,7341.93,7352.3,60963752
2024-09-09,7376.72,7445.05,7369.9,7425.26,48487909
2024-09-10,7414.4,7476.54,7386.53,7407.55,55484091
2024-09-11,7419.04,7452.68,7363.31,7396.83,57055796
2024-09-12,7483.23,7484.16,7391.54,7435.07,53483381
2024-09-13,7441.56,7490.84,7438.65,7465.25,51698971
2024-09-16,7432.17,7480.6,7430.06,7449.44,39034729
2024-09-17,7485.14,7523.87,7473.9,7487.42,54489610
2024-09-18,7489.85,7495.31,7444.18,7444.9,45990044
2024-09-19,7561.24,7615.41,7520.08,7615.41,68585463
2024-09-20,7597.52,7603.2,7500.26,7500.26,126034353
2024-09-23,7499.92,7518.77,7456.44,7508.08,63937782
2024-09-24,7608.47,7634.23,7575.36,7604.01,60274264
2024-09-25,7548.2,7595.77,7546.86,7565.62,58321779
2024-09-26,7663.03,7742.09,7652.61,7742.09,78593121
2024-09-27,7762.45,7804.64,7743.88,7791.79,72880886
2024-09-30,7749.31,7763.89,7634.82,7635.75,103180111
2024-10-01,7625.17,7654.58,7547.12,7574.07,68819024
2024-10-02,7594.81,7623.32,7548.98,7577.59,58414392
2024-10-03,7555.23,7555.24,7458.49,7477.78,77402035
2024-10-04,7464.87,7571.76,7460.29,7541.36,73424415
2024-10-07,7572.34,7585.33,7509.87,7576.02,54781937
2024-10-08,7480.36,7542.05,7475.78,7521.32,54049879
2024-10-09,7527.03,7567.58,7504.63,7560.09,50003849
2024-10-10,7543.4,7563.36,7515.9,7541.59,47654884
2024-10-11,7530.88,7587.52,7504.04,7577.89,52952454
2024-10-14,7583.48,7613.15,7544.54,7602.06,43689110
2024-10-15,7593.92,7601.53,7511.24,7521.97,73146174
2024-10-16,7420.85,7511.1,7420.85,7492,64496963
2024-10-17,7512.14,7624.22,7507.95,7583.73,60446908
2024-10-18,7566.87,7644.05,7566.87,7613.05,62952598
2024-10-21,7579.08,7620.46,7529.68,7536.23,47261477
2024-10-22,7517.03,7545.36,7472.16,7535.1,50562245
2024-10-23,7493.25,7544.7,7468.58,7497.48,51669199
2024-10-24,7527.64,7565.39,7503.02,7503.28,63318846
2024-10-25,7489.87,7518.75,7459.41,7497.54,50453446
2024-10-28,7497.54,7580.68,7494.93,7556.94,53209655
2024-10-29,7593.86,7618.32,7506.52,7511.11,55427634
2024-10-30,7452.1,7470.69,7377.39,7428.36,69878348
2024-10-31,7384.1,7393.25,7315.97,7350.37,103047371
2024-11-01,7364.08,7434.26,7358.2,7409.11,56971236
2024-11-04,7386.32,7445.96,7371.71,7371.71,45718353
2024-11-05,7377.58,7414.82,7350,7407.15,47147810
2024-11-06,7444.37,7572.14,7338.35,7369.61,108204042
2024-11-07,7373.19,7450,7354.28,7425.6,86926040
2024-11-08,7440.12,7440.95,7330.21,7338.67,67218208
2024-11-11,7338.67,7452.6,7387.52,7426.88,56318042
2024-11-12,7346.72,7365.28,7217.78,7226.98,78448865
2024-11-13,7216.95,7256.47,7158.25,7216.83,62925593
2024-11-14,7247.92,7319.09,7220.05,7311.8,71040979
2024-11-15,7254.77,7319.53,7236.48,7269.63,66901175
2024-11-18,7274.4,7289.78,7234.59,7278.23,50146891
2024-11-19,7286.76,7301.19,7134.83,7229.64,64615726
2024-11-20,7272.73,7280.39,7188.42,7198.45,55756363
2024-11-21,7185.2,7223.6,7131.21,7213.32,53383702
2024-11-22,7251.5,7271.06,7156.23,7255.01,71958550
2024-11-25,7329.48,7333.23,7239.38,7257.47,122963025
2024-11-26,7202.35,7256.78,7185.49,7194.51,68773225
2024-11-27,7150.02,7156.42,7091.15,7143.03,77023268
2024-11-28,7170.91,7207.07,7161.72,7179.25,56381709
2024-11-29,7150.12,7241.07,7147.74,7235.11,66530401
2024-12-02,7147.37,7275.97,7146.02,7236.89,98817906
2024-12-03,7244.74,7319.87,7228.92,7255.42,73182549
2024-12-04,7261.72,7322.86,7257.43,7303.28,73097255
2024-12-05,7282.72,7351,7282.72,7330.54,82651926
2024-12-06,7334.14,7444.72,7334.14,7426.88,72204660
2024-12-09,7484.5,7511.02,7444.81,7480.14,70243916
2024-12-10,7458.29,7460.23,7384.88,7394.78,62092203
2024-12-11,7372.24,7437.58,7367.11,7423.4,62203736
2024-12-12,7454.71,7455.2,7410.73,7420.94,61837966
2024-12-13,7412.65,7460.61,7388.6,7409.57,82858557
2024-12-16,7382.24,7394.34,7339.31,7357.08,345400522
2024-12-17,7321.94,7381.14,7316.48,7365.7,94104418
2024-12-18,7378.97,7397.35,7360.06,7384.62,81504854
2024-12-19,7289.11,7326.81,7261.28,7294.37,86814283
2024-12-20,7244.15,7289.33,7194.49,7274.48,156262356
2024-12-23,7259.37,7291.69,7233.19,7272.32,39220443
2024-12-24,7296.69,7316.59,7282.69,7282.69,17183328
2024-12-27,7290.41,7355.37,7278.42,7355.37,42043651
2024-12-30,7325.5,7372.65,7299.39,7313.56,36164221
2024-12-31,7289.79,7381.26,7287.14,7380.74,21037400
